from,to,geodesic,centroid_dist,auc_gap,int_auc,ext_auc
D8_Indivumed,BH_Pittsburgh,3.246366646325725,13.537837553668883,0.06795397225725108,0.9897435897435898,0.9217896174863387
D8_Indivumed,C8_WashU,3.6768192822807304,19.05324026104849,-0.00811965811965809,0.9897435897435898,0.9978632478632479
D8_Indivumed,E2_Emory,3.3998391294304944,14.028617687361512,0.009128616481557605,0.9897435897435898,0.9806149732620322
D8_Indivumed,E9_Indivumed,3.704448940722066,17.37143127624728,-0.01025641025641022,0.9897435897435898,1.0
D8_Indivumed,EW_ILSBio,3.719552637951031,16.486276161006113,-0.01025641025641022,0.9897435897435898,1.0
E2_Emory,A2_Christiana,3.366461856167558,12.594856081108773,0.03736263736263734,0.9892857142857142,0.9519230769230769
E2_Emory,A7_Christiana,3.6564658116417523,15.319550037164458,0.020894909688012997,0.9892857142857142,0.9683908045977012
E2_Emory,A8_Asterand,3.562232142021592,19.521441662377658,-0.0057800751879699686,0.9892857142857142,0.9950657894736842
E2_Emory,AC_IGC,3.662590500010536,15.595965208290362,0.005952380952380931,0.9892857142857142,0.9833333333333333
E2_Emory,AN_MD_Anderson,3.7858020007766577,16.211193228194634,0.06027336860670185,0.9892857142857142,0.9290123456790124
E2_Emory,AO_Asterand,3.6105472483375585,12.865019371774407,-0.010714285714285787,0.9892857142857142,1.0
E2_Emory,AR_MD_Anderson,3.3794137572848877,15.230639149215843,0.03647959183673477,0.9892857142857142,0.9528061224489794
E2_Emory,B6_Henry_Ford,3.433349044264575,13.047299425747006,0.11940267335004173,0.9892857142857142,0.8698830409356725
E2_Emory,BH_Pittsburgh,3.1736687135759216,11.612178081231495,0.05588407494145198,0.9892857142857142,0.9334016393442622
E2_Emory,C8_WashU,3.6262181338566033,19.616979164359083,0.006379731379731357,0.9892857142857142,0.9829059829059829
E2_Emory,D8_Indivumed,3.3998391294304944,14.028617687361512,0.0054147465437787146,0.9892857142857142,0.9838709677419355
E2_Emory,E9_Indivumed,3.5689176580252924,15.69562136233004,-0.010714285714285787,0.9892857142857142,1.0
E2_Emory,EW_ILSBio,3.6177359771942608,13.781755758412235,-0.005337941628264287,0.9892857142857142,0.9946236559139785
E9_Indivumed,A2_Christiana,3.6576059560758636,17.909276543281717,0.037449392712550655,1.0,0.9625506072874493
E9_Indivumed,A7_Christiana,3.821382260071744,19.413175090679907,0.025862068965517238,1.0,0.9741379310344828
E9_Indivumed,A8_Asterand,3.8113994650727947,22.100505866699176,0.013157894736842035,1.0,0.986842105263158
E9_Indivumed,AC_IGC,3.8309572608440323,19.15143674757046,0.02083333333333337,1.0,0.9791666666666666
E9_Indivumed,AN_MD_Anderson,3.9786657065146636,19.078119459500485,0.1049382716049383,1.0,0.8950617283950617
E9_Indivumed,AO_Asterand,3.8305088936344216,17.31318337198535,0.011904761904761973,1.0,0.988095238095238
E9_Indivumed,AR_MD_Anderson,3.7120084363353802,19.83761419696946,0.0497448979591838,1.0,0.9502551020408162
E9_Indivumed,B6_Henry_Ford,3.748131393109462,18.503477811926746,0.08918128654970758,1.0,0.9108187134502924
E9_Indivumed,BH_Pittsburgh,3.5882198919093407,16.79390842570937,0.08060109289617479,1.0,0.9193989071038252
E9_Indivumed,C8_WashU,3.9894196189570623,21.48274818675855,0.029914529914529808,1.0,0.9700854700854702
E9_Indivumed,D8_Indivumed,3.704448940722066,17.37143127624728,0.01814516129032262,1.0,0.9818548387096774
E9_Indivumed,E2_Emory,3.5689176580252924,15.69562136233004,0.018048128342246006,1.0,0.981951871657754
E9_Indivumed,EW_ILSBio,3.863725339719587,18.000418912849316,0.0026881720430107503,1.0,0.9973118279569892
EW_ILSBio,A2_Christiana,3.647474883060878,12.321739415685434,0.055161943319838036,1.0,0.944838056680162
EW_ILSBio,A7_Christiana,3.9423578571349833,16.63647783322243,0.01724137931034475,1.0,0.9827586206896552
EW_ILSBio,A8_Asterand,3.7388354233264045,23.36361416614215,0.003289473684210509,1.0,0.9967105263157895
EW_ILSBio,AC_IGC,3.8980493811929233,16.54692950936273,0.004166666666666652,1.0,0.9958333333333333
EW_ILSBio,AN_MD_Anderson,3.95406161474879,20.35124353417089,0.0771604938271605,1.0,0.9228395061728395
EW_ILSBio,AO_Asterand,3.8053699411635655,14.873196621642874,0.0023809523809523725,1.0,0.9976190476190476
EW_ILSBio,AR_MD_Anderson,3.679257824468745,13.692519291706242,0.04081632653061229,1.0,0.9591836734693877
EW_ILSBio,B6_Henry_Ford,3.761603915107271,17.2130315621238,0.12280701754385959,1.0,0.8771929824561404
EW_ILSBio,BH_Pittsburgh,3.559428501086244,13.090011565753747,0.07274590163934425,1.0,0.9272540983606558
EW_ILSBio,C8_WashU,3.815333104779947,21.613327709319922,0.021367521367521403,1.0,0.9786324786324786
EW_ILSBio,D8_Indivumed,3.7195526379510313,16.486276161006113,0.01008064516129037,1.0,0.9899193548387096
EW_ILSBio,E2_Emory,3.6177359771942603,13.781755758412235,0.020053475935828735,1.0,0.9799465240641713
EW_ILSBio,E9_Indivumed,3.863725339719587,18.000418912849316,0.03623188405797095,1.0,0.963768115942029
